Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,182378103170,section.product.json.featured_collection_TE9QAT.title:1r5vxatg2jggf,pt-PT,,,What's Included,O que está incluído
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.title:igfwj5akl5t,pt-PT,,,Frequently Asked Questions,Perguntas frequentes
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_BFLgYx.title:2jxlmqmkbawta,pt-PT,,,What is the RESHAPE Bundle?,O que é o Bundle RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_BFLgYx.content:1cj461z8qi0d3,pt-PT,,,"<p>The RESHAPE Bundle is a complete, system-based approach to weight management. It combines RESHAPE Shot, RESHAPE Balance Gummies, and RESHAPE Control Gummies to support metabolism, appetite regulation, and emotional balance throughout the day.</p>","<p>O Bundle RESHAPE é uma abordagem completa e baseada em um sistema para o controle de peso. Ele combina RESHAPE Shot, RESHAPE Balance Gummies e RESHAPE Control Gummies para apoiar o metabolismo, a regulação do apetite e o equilíbrio emocional ao longo do dia.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_Fn66iG.title:qdqicyjkc45y,pt-PT,,,Why use all three RESHAPE products together?,Por que utilizar os três produtos RESHAPE em conjunto?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_Fn66iG.content:3uzf9nco8kna7,pt-PT,,,"<p>Weight management is influenced by multiple factors, including metabolism, appetite, and emotional state. The RESHAPE Bundle addresses all three, helping create a more balanced and sustainable approach than using a single product alone.</p>","<p>O controlo de peso é influenciado por vários fatores, incluindo metabolismo, apetite e estado emocional. O Bundle RESHAPE aborda todos os três, ajudando a criar uma abordagem mais equilibrada e sustentável do que usar um único produto isoladamente.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_FinTfD.title:39z670g8bklt3,pt-PT,,,How do the three products work together?,Como os três produtos funcionam em conjunto?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_FinTfD.content:2rtg28eux9mpa,pt-PT,,,"<ul><li><strong>RESHAPE Shot</strong> supports metabolic activity and energy use</li><li><strong>RESHAPE Balance</strong> helps manage mood and stress-related cravings</li><li><strong>RESHAPE Control</strong> supports satiety and appetite regulation<br/></li></ul><p>Together, they help align physical, emotional, and behavioral aspects of weight management.</p>","<ul><li><strong>RESHAPE Shot</strong> apoia a atividade metabólica e o uso de energia</li><li><strong>RESHAPE Balance</strong> contribui para o controlo do humor e dos desejos relacionados com o stress</li><li><strong>RESHAPE Control</strong> apoia a saciedade e a regulação do apetite<br/></li></ul><p>Juntos, eles auxiliam a alinhar os aspetos físicos, emocionais e comportamentais da gestão do peso.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_6rjC3n.title:2igs4s36d1b4w,pt-PT,,,Who is the RESHAPE Bundle for?,A quem se destina o Bundle RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_6rjC3n.content:3ojgud5d16c4p,pt-PT,,,"<p>The RESHAPE Bundle is intended for adults who want to support weight management and fat metabolism in a balanced, health-focused way - especially those seeking a sustainable alternative to extreme dieting or short-term solutions.</p>","<p>O Bundle RESHAPE destina-se a adultos que desejam apoiar a gestão do peso e o metabolismo da gordura de forma equilibrada e focada na saúde, especialmente aqueles que procuram uma alternativa sustentável a dietas extremas ou soluções de curto prazo.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_JRhn9M.title:2lr0nehbvb4ai,pt-PT,,,How do I take the RESHAPE Bundle throughout the day?,Como devo tomar o RESHAPE Bundle ao longo do dia?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_JRhn9M.content:1taz0zda9kk37,pt-PT,,,"<ul><li><strong>RESHAPE Shot</strong>: 1 shot daily, before lunch or physical activity</li><li><strong>RESHAPE Balance</strong>: 2 gummies in the late afternoon or evening</li><li><strong>RESHAPE Control</strong>: 1 gummy before lunch and 1 before dinner<br/></li></ul><p>Follow the instructions on each product label for best results.</p>","<ul><li><strong>RESHAPE Shot</strong>: 1 dose diária, antes do almoço ou da atividade física</li><li><strong>RESHAPE Balance</strong>: 2 gomas no final da tarde ou à noite</li><li><strong>RESHAPE Control</strong>: 1 goma antes do almoço e 1 antes do jantar<br/></li></ul><p>Siga as instruções na etiqueta de cada produto para obter melhores resultados.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_qxcejp.title:15qme7ipg62px,pt-PT,,,When will I notice results from the RESHAPE Bundle?,Quando é que notarei os resultados do Bundle RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_qxcejp.content:19t6qfjimha4s,pt-PT,,,"<p>Individual responses vary. Some people notice improved appetite control or energy within days, while more consistent body composition and metabolic support typically develop with regular daily use.</p>","<p>As respostas individuais variam. Algumas pessoas notam uma melhoria no controlo do apetite ou na energia em poucos dias, enquanto uma composição corporal mais consistente e um suporte metabólico geralmente se desenvolvem com o uso diário regular.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_PcfTf3.title:143o8yzmk7a1w,pt-PT,,,Do I need to follow a specific diet while using the RESHAPE Bundle?,É necessário seguir uma dieta específica enquanto estiver a utilizar o Bundle RESHAPE?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_PcfTf3.content:2ckcps3v2fppp,pt-PT,,,"<p>The RESHAPE Bundle is designed to support a healthy, balanced lifestyle. It works best when combined with a balanced diet and regular physical activity, rather than restrictive or extreme dieting.</p>","<p>O Bundle RESHAPE foi concebido para apoiar um estilo de vida saudável e equilibrado. Funciona melhor quando combinado com uma dieta equilibrada e atividade física regular, em vez de dietas restritivas ou extremas.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_6dDfXd.title:1r89zlck75qv0,pt-PT,,,Does the RESHAPE Bundle contain stimulants?,O bundle RESHAPE contém estimulantes?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_6dDfXd.content:17vtewi1pt6k5,pt-PT,,,"<p>The bundle does not rely on heavy stimulation. While RESHAPE Shot contains natural caffeine from guarana, the overall system is designed to support steady energy and balance rather than spikes or crashes.</p>","<p>O bundle não depende de estimulação intensa. Embora o RESHAPE Shot contenha cafeína natural proveniente do guaraná, o sistema geral foi concebido para proporcionar energia constante e equilíbrio, em vez de picos ou quedas bruscas.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_Xr3yBf.title:1hiq5w62pd26s,pt-PT,,,Is the RESHAPE Bundle safe for daily use?,O bundle RESHAPE é seguro para uso diário?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_Xr3yBf.content:3dcq2ks9dv21p,pt-PT,,,"<p>When taken as directed, the RESHAPE Bundle is formulated for daily use. Do not exceed the recommended intake for each product. If you have a medical condition or concerns, consult a healthcare professional before use.</p>","<p>Quando tomado conforme as instruções, o RESHAPE Bundle é formulado para uso diário. Não exceda a ingestão recomendada para cada produto. Se tiver alguma condição médica ou dúvida, consulte um profissional de saúde antes de usar.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_MVrfcz.title:299xk9htcixnq,pt-PT,,,Can I use only one or two products instead of the full bundle?,É possível utilizar apenas um ou dois produtos em vez do bundle completo?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_MVrfcz.content:22ze72p333zn3,pt-PT,,,"<p>Yes. Each product can be used individually. However, the RESHAPE Bundle is designed to deliver the greatest benefit when all three are used together, as they address different aspects of weight management.</p>","<p>Sim. Cada produto pode ser utilizado individualmente. No entanto, o Bundle RESHAPE foi concebido para proporcionar o máximo benefício quando os três são utilizados em conjunto, uma vez que abordam diferentes aspetos da gestão de peso.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_TGyDDC.title:1h7a0h13xjm8p,pt-PT,,,What makes the RESHAPE Bundle different from other weight management programs?,O que diferencia o Bundle RESHAPE de outros programas de controle de peso?
ONLINE_STORE_THEME,182378103170,section.product.json.faq_xxXTVw.item_TGyDDC.content:1jbycg1wbcgwg,pt-PT,,,"<p>The RESHAPE Bundle focuses on balance, behavior, and metabolism, rather than restriction or quick fixes. It supports long-term habits and mindful regulation instead of aggressive or stimulant-heavy approaches.</p>","<p>O Bundle RESHAPE concentra-se no equilíbrio, comportamento e metabolismo, em vez de restrições ou soluções rápidas. Ele apoia hábitos de longo prazo e regulação consciente, em vez de abordagens agressivas ou com uso excessivo de estimulantes.</p>"
ONLINE_STORE_THEME,182378103170,section.product.json.related-products.title:3qglle11bwggv,pt-PT,,,You may also like,Você também pode gostar
ONLINE_STORE_THEME,182378103170,section.product.reshape-bundle.json.accordion_content_LcQgdX.item_mjyJcp.title:171upktn1d24g,pt-PT,,,Description,Descrição
ONLINE_STORE_THEME,182378103170,section.product.reshape-bundle.json.accordion_content_LcQgdX.item_mjyJcp.content:211uekmd6nzd5,pt-PT,,,"<p>Specially formulated with vitamins B6 and B12, magnesium, and zinc, which contribute to normal psychological function, support normal energy-yielding metabolism, and help reduce tiredness and fatigue. Zinc also contributes to normal cognitive function, supports normal immune system function, and helps protect cells from oxidative stress. Magnesium supports normal muscle function and the normal functioning of the nervous system.</p><p>This advanced formula additionally combines amino acids and plant extracts traditionally used to promote focus, mental performance, and stress resilience, including L-Theanine, L-Tyrosine, and ashwagandha. L-Citrulline Malate is included, a compound commonly used in sports nutrition to support nitric oxide pathways and muscle blood flow. Coenzyme Q10 and NADH contribute as coenzymes involved in cellular energy metabolism, while astaxanthin provides antioxidant properties to help protect cells. The formula also contains a source of natural caffeine from guaraná and potassium, supporting overall balance and well-being.</p><p>Although the product contains creatine monohydrate, the amount per serving does not reach the threshold for performance claims under EU regulations.</p><p><strong>Net volume per unit:</strong> 20 mL<br/><strong>Total units per box:</strong> 20 shots</p><p><strong>Best before:</strong> See packaging.</p><p>As this is a natural product, its color, taste, and consistency may vary slightly from batch to batch. This variation does not affect the formulation, and its composition remains exactly the same.</p>","<p>Especialmente formulado com vitaminas B6 e B12, magnésio e zinco, que contribuem para o funcionamento psicológico normal, apoiam o metabolismo energético normal e ajudam a reduzir o cansaço e a fadiga. O zinco também contribui para o funcionamento cognitivo normal, apoia o funcionamento normal do sistema imunitário e ajuda a proteger as células do stress oxidativo. O magnésio apoia o funcionamento muscular normal e o funcionamento normal do sistema nervoso.</p><p>Esta fórmula avançada combina adicionalmente aminoácidos e extratos de plantas tradicionalmente utilizados para promover a concentração, o desempenho mental e a resistência ao stress, incluindo L-teanina, L-tirosina e ashwagandha. O malato de L-citrulina está incluído, um composto comumente utilizado na nutrição desportiva para apoiar as vias do óxido nítrico e o fluxo sanguíneo muscular. A coenzima Q10 e o NADH contribuem como coenzimas envolvidas no metabolismo energético celular, enquanto a astaxantina fornece propriedades antioxidantes para ajudar a proteger as células. A fórmula também contém uma fonte de cafeína natural do guaraná e potássio, apoiando o equilíbrio geral e o bem-estar.</p><p>Embora o produto contenha monohidrato de creatina, a quantidade por dose não atinge o limite para alegações de desempenho de acordo com os regulamentos da UE.</p><p><strong>Volume líquido por unidade:</strong> 20 mL<br/><strong>Total de unidades por caixa:</strong> 20 doses</p><p><strong>Consumir de preferência antes de:</strong> Ver embalagem.</p><p>Por se tratar de um produto natural, a sua cor, sabor e consistência podem variar ligeiramente de lote para lote. Esta variação não afeta a formulação, e a sua composição permanece exatamente a mesma.</p>"
ONLINE_STORE_THEME,182378103170,section.product.reshape-bundle.json.accordion_content_LcQgdX.item_BNU8Fk.title:1x6873645s2ff,pt-PT,,,How to take,Como tomar
ONLINE_STORE_THEME,182378103170,section.product.reshape-bundle.json.accordion_content_LcQgdX.item_BNU8Fk.content:1wzpedl7zblvm,pt-PT,,,"<p>Recommended daily dose: 1 shot (20 mL).</p><p>Take 1 shot per day, first thing in the morning, before breakfast. Avoid taking it in the afternoon or evening due to the presence of caffeine, which may interfere with sleep. Shake well before use. Use in combination with the ACTYVA biophotonic activation device for optimal benefits. <br/><br/>For best results, it may be taken alongside ReFocus gummies. <br/><br/>Please refer to our online guide for alternative protocols and additional recommendations.</p>","<p>Dose diária recomendada: 1 dose (20 mL).</p><p>Tome 1 dose por dia, logo pela manhã, antes do pequeno-almoço. Evite tomar à tarde ou à noite devido à presença de cafeína, que pode interferir com o sono. Agite bem antes de usar. Use em combinação com o dispositivo de ativação biofotónica ACTYVA para obter os melhores benefícios.<br/><br/>Para melhores resultados, pode ser tomado juntamente com as gomas ReFocus.<br/><br/>Consulte o nosso guia online para protocolos alternativos e recomendações adicionais.</p>"
